year,cell_id,lon_center,lat_center,burned_km2,cell_area_km2,burned_fraction
2024,95,29.5,-9.5,7266.91,12144.35,0.598378
2024,96,29.5,-8.5,3631.97,12177.52,0.298252
2024,97,29.5,-7.5,2917.39,12206.21,0.239009
2024,98,29.5,-6.5,965.74,12230.84,0.078959
2024,99,29.5,-5.5,300.36,12254.0,0.024511
2024,100,30.5,-24.5,1016.66,11226.69,0.090557
2024,101,30.5,-23.5,287.03,11311.91,0.025374
2024,102,30.5,-22.5,74.09,11394.51,0.006503
2024,103,30.5,-21.5,166.18,11472.88,0.014485
2024,104,30.5,-20.5,26.11,11547.6,0.002261
2024,105,30.5,-19.5,378.39,11620.25,0.032563
2024,106,30.5,-18.5,405.45,11688.61,0.034687
2024,107,30.5,-17.5,1959.3,11753.47,0.1667
2024,108,30.5,-16.5,1465.35,11814.82,0.124027
2024,109,30.5,-15.5,1773.92,11871.78,0.149424
2024,110,30.5,-14.5,2951.35,11926.68,0.247458
2024,111,30.5,-13.5,4576.64,11977.8,0.382094
2024,112,30.5,-12.5,5043.19,12024.71,0.419402
2024,113,30.5,-11.5,5493.09,12068.26,0.455168
2024,114,30.5,-10.5,5258.84,12108.21,0.43432
2024,115,30.5,-9.5,5506.39,12144.35,0.453412
2024,116,30.5,-8.5,4169.84,12177.52,0.342421
2024,117,30.5,-7.5,2074.87,12206.21,0.169984
2024,118,30.5,-6.5,1307.73,12231.92,0.106912
2024,119,30.5,-5.5,1086.56,12254.0,0.088669
2024,120,31.5,-24.5,1149.66,11226.69,0.102405
2024,121,31.5,-23.5,742.73,11311.91,0.065659
2024,122,31.5,-22.5,912.64,11394.51,0.080094
2024,123,31.5,-21.5,195.14,11472.88,0.017009
2024,124,31.5,-20.5,55.17,11547.6,0.004777
2024,125,31.5,-19.5,67.76,11620.25,0.005832
2024,126,31.5,-18.5,563.84,11688.61,0.048238
2024,127,31.5,-17.5,964.87,11753.47,0.082093
2024,128,31.5,-16.5,1080.52,11814.81,0.091455
2024,129,31.5,-15.5,1294.19,11871.78,0.109014
2024,130,31.5,-14.5,777.06,11926.67,0.065153
2024,131,31.5,-13.5,3926.44,11977.79,0.32781
2024,132,31.5,-12.5,3978.75,12024.71,0.330881
2024,133,31.5,-11.5,5603.77,12067.42,0.464372
2024,134,31.5,-10.5,5442.25,12108.21,0.449468
2024,135,31.5,-9.5,2304.0,12144.35,0.189718
2024,136,31.5,-8.5,759.47,12177.52,0.062367
2024,137,31.5,-7.5,1411.65,12206.21,0.11565
2024,138,31.5,-6.5,2746.97,12231.05,0.22459
2024,139,31.5,-5.5,2864.86,12254.0,0.233789
2024,140,32.5,-24.5,813.39,11226.69,0.072452
2024,141,32.5,-23.5,535.57,11311.91,0.047345
2024,142,32.5,-22.5,3134.19,11394.51,0.275061
2024,143,32.5,-21.5,1685.22,11472.88,0.146887
2024,144,32.5,-20.5,454.68,11548.4,0.039372
2024,145,32.5,-19.5,426.32,11620.25,0.036688
2024,146,32.5,-18.5,547.16,11688.61,0.046811
2024,147,32.5,-17.5,105.37,11753.47,0.008965
2024,148,32.5,-16.5,214.82,11814.82,0.018182
2024,149,32.5,-15.5,894.66,11872.62,0.075355
2024,150,32.5,-14.5,1690.72,11926.67,0.14176
2024,151,32.5,-13.5,874.73,11977.79,0.073029
2024,152,32.5,-12.5,2834.91,12024.71,0.235757
2024,153,32.5,-11.5,3129.82,12068.26,0.259343
2024,154,32.5,-10.5,2575.2,12108.21,0.212682
2024,155,32.5,-9.5,2627.13,12144.35,0.216325
2024,156,32.5,-8.5,74.03,12177.52,0.006079
2024,157,32.5,-7.5,4037.28,12206.21,0.330757
2024,158,32.5,-6.5,3254.39,12231.92,0.266057
2024,159,32.5,-5.5,1161.56,12254.0,0.09479
2024,160,33.5,-24.5,455.03,11226.69,0.040531
2024,161,33.5,-23.5,786.93,11311.91,0.069567
2024,162,33.5,-22.5,2389.65,11394.51,0.20972
2024,163,33.5,-21.5,1120.81,11472.88,0.097692
2024,164,33.5,-20.5,2105.99,11547.6,0.182375
2024,165,33.5,-19.5,2637.3,11620.25,0.226957
2024,166,33.5,-18.5,4477.82,11688.61,0.383093
2024,167,33.5,-17.5,4497.28,11753.47,0.382634
2024,168,33.5,-16.5,424.15,11814.82,0.0359
2024,169,33.5,-15.5,2441.11,11871.78,0.205623
2024,170,33.5,-14.5,1606.98,11926.67,0.134738
2024,171,33.5,-13.5,206.69,11977.8,0.017256
2024,172,33.5,-12.5,495.83,12024.71,0.041234
2024,173,33.5,-11.5,791.34,12068.26,0.065572
2024,174,33.5,-10.5,2427.87,12108.21,0.200515
2024,175,33.5,-9.5,538.15,12144.35,0.044313
2024,176,33.5,-8.5,296.48,12177.52,0.024346
2024,177,33.5,-7.5,1584.73,12206.21,0.12983
2024,178,33.5,-6.5,1170.33,12231.92,0.095679
2024,179,33.5,-5.5,27.43,12254.0,0.002239
2024,180,34.5,-24.5,413.82,11226.69,0.036861
2024,181,34.5,-23.5,913.69,11311.91,0.080772
2024,182,34.5,-22.5,405.3,11394.51,0.03557
2024,183,34.5,-21.5,1110.3,11472.88,0.096776
2024,184,34.5,-20.5,2451.6,11547.19,0.212312
2024,185,34.5,-19.5,2291.08,11620.25,0.197163
2024,186,34.5,-18.5,2783.37,11688.61,0.238127
2024,187,34.5,-17.5,2317.02,11753.47,0.197135
2024,188,34.5,-16.5,797.67,11814.81,0.067514
2024,189,34.5,-15.5,1530.18,11871.36,0.128896
2024,190,34.5,-14.5,261.59,11926.67,0.021933
2024,191,34.5,-13.5,246.68,11977.79,0.020595
2024,192,34.5,-12.5,593.67,12024.71,0.049371
2024,193,34.5,-11.5,143.38,12066.99,0.011882
2024,194,34.5,-10.5,342.55,12108.21,0.028291
2024,195,34.5,-9.5,460.09,12144.35,0.037885
2024,196,34.5,-8.5,1087.65,12177.52,0.089316
2024,197,34.5,-7.5,5912.92,12206.21,0.484419
2024,198,34.5,-6.5,2264.66,12230.62,0.185163
2024,199,34.5,-5.5,143.2,12254.0,0.011686
2024,200,35.5,-24.5,23.45,11226.5,0.002089
2024,201,35.5,-23.5,14.28,11311.71,0.001263
2024,202,35.5,-22.5,217.97,11394.31,0.01913
2024,203,35.5,-21.5,119.11,11472.68,0.010382
2024,204,35.5,-20.5,0.0,11547.6,0.0
2024,205,35.5,-19.5,886.7,11620.05,0.076307
2024,206,35.5,-18.5,2197.44,11688.41,0.188002
2024,207,35.5,-17.5,2698.03,11753.27,0.229555
2024,208,35.5,-16.5,2574.46,11814.61,0.217905
2024,209,35.5,-15.5,396.23,11871.78,0.033376
2024,210,35.5,-14.5,903.7,11926.46,0.075772
2024,211,35.5,-13.5,1572.28,11977.58,0.131269
2024,212,35.5,-12.5,2053.43,12024.5,0.17077
2024,213,35.5,-11.5,2888.2,12068.05,0.239326
2024,214,35.5,-10.5,1796.08,12108.0,0.148339
2024,215,35.5,-9.5,916.36,12144.14,0.075457
2024,216,35.5,-8.5,594.37,12177.3,0.04881
2024,217,35.5,-7.5,330.19,12206.0,0.027051
2024,218,35.5,-6.5,123.08,12231.7,0.010062
2024,219,35.5,-5.5,109.45,12253.78,0.008932
2024,220,36.5,-24.5,0.0,11226.89,0.0
2024,221,36.5,-23.5,0.0,11312.11,0.0
2024,222,36.5,-22.5,0.0,11394.71,0.0
2024,223,36.5,-21.5,0.0,11473.08,0.0
2024,224,36.5,-20.5,0.0,11547.4,0.0
2024,225,36.5,-19.5,0.0,11620.45,0.0
2024,226,36.5,-18.5,1625.98,11688.82,0.139105
2024,227,36.5,-17.5,3647.66,11753.68,0.310342
2024,228,36.5,-16.5,3999.82,11815.02,0.338537
2024,229,36.5,-15.5,3847.46,11871.57,0.32409
2024,230,36.5,-14.5,3447.08,11926.88,0.289018
2024,231,36.5,-13.5,4521.3,11978.0,0.377467
2024,232,36.5,-12.5,3481.02,12024.93,0.289484
2024,233,36.5,-11.5,3218.06,12067.21,0.266678
2024,234,36.5,-10.5,1111.29,12108.43,0.091778
2024,235,36.5,-9.5,406.2,12144.56,0.033447
2024,236,36.5,-8.5,582.11,12177.73,0.047801
2024,237,36.5,-7.5,839.86,12206.42,0.068805
2024,238,36.5,-6.5,355.14,12230.84,0.029036
2024,239,36.5,-5.5,121.64,12254.21,0.009927
2024,240,37.5,-24.5,0.0,11226.69,0.0
2024,241,37.5,-23.5,0.0,11311.91,0.0
2024,242,37.5,-22.5,0.0,11394.51,0.0
2024,243,37.5,-21.5,0.0,11472.88,0.0
2024,244,37.5,-20.5,0.0,11547.4,0.0
2024,245,37.5,-19.5,0.0,11620.25,0.0
2024,246,37.5,-18.5,0.0,11688.61,0.0
2024,247,37.5,-17.5,1560.7,11753.47,0.132786
2024,248,37.5,-16.5,4508.89,11814.81,0.38163
2024,249,37.5,-15.5,3932.72,11871.57,0.331272
2024,250,37.5,-14.5,3577.44,11926.67,0.299952
2024,251,37.5,-13.5,2945.79,11977.79,0.245938
2024,252,37.5,-12.5,5761.16,12024.71,0.47911
2024,253,37.5,-11.5,4639.55,12068.26,0.384443
2024,254,37.5,-10.5,685.1,12108.21,0.056581
2024,255,37.5,-9.5,655.61,12144.35,0.053985
2024,256,37.5,-8.5,3724.29,12177.52,0.305833
2024,257,37.5,-7.5,2444.14,12206.21,0.200237
2024,258,37.5,-6.5,461.71,12231.92,0.037747
2024,259,37.5,-5.5,328.75,12254.0,0.026828
2024,260,38.5,-24.5,0.0,11226.69,0.0
2024,261,38.5,-23.5,0.0,11311.91,0.0
2024,262,38.5,-22.5,0.0,11394.51,0.0
2024,263,38.5,-21.5,0.0,11472.88,0.0
2024,264,38.5,-20.5,0.0,11547.6,0.0
2024,265,38.5,-19.5,0.0,11620.25,0.0
2024,266,38.5,-18.5,0.0,11688.61,0.0
2024,267,38.5,-17.5,229.22,11753.47,0.019502
2024,268,38.5,-16.5,6843.11,11814.82,0.579198
2024,269,38.5,-15.5,6432.01,11871.78,0.54179
2024,270,38.5,-14.5,5434.04,11926.67,0.455621
2024,271,38.5,-13.5,3976.5,11977.8,0.331989
2024,272,38.5,-12.5,4322.66,12024.71,0.359481
2024,273,38.5,-11.5,4259.06,12067.42,0.352939
2024,274,38.5,-10.5,1286.63,12108.21,0.106261
2024,275,38.5,-9.5,1354.43,12144.35,0.111527
2024,276,38.5,-8.5,1982.68,12177.52,0.162815
2024,277,38.5,-7.5,1167.54,12206.21,0.095652
2024,278,38.5,-6.5,426.28,12231.05,0.034852
2024,279,38.5,-5.5,616.31,12254.0,0.050294
2024,280,39.5,-24.5,0.0,11226.69,0.0
2024,281,39.5,-23.5,0.0,11311.91,0.0
2024,282,39.5,-22.5,0.0,11394.51,0.0
2024,283,39.5,-21.5,0.0,11472.88,0.0
2024,284,39.5,-20.5,0.0,11548.4,0.0
2024,285,39.5,-19.5,0.0,11620.25,0.0
2024,286,39.5,-18.5,0.0,11688.61,0.0
2024,287,39.5,-17.5,0.0,11753.47,0.0
2024,288,39.5,-16.5,2458.44,11814.81,0.208081
2024,289,39.5,-15.5,4321.52,11872.62,0.36399
2024,290,39.5,-14.5,4234.01,11926.67,0.355004
2024,291,39.5,-13.5,3633.02,11977.8,0.303313
2024,292,39.5,-12.5,1869.77,12024.71,0.155494
2024,293,39.5,-11.5,2200.1,12068.26,0.182305
2024,294,39.5,-10.5,473.18,12108.21,0.039079
2024,295,39.5,-9.5,357.45,12144.35,0.029434
2024,296,39.5,-8.5,105.6,12177.52,0.008672
2024,297,39.5,-7.5,46.88,12206.21,0.003841
2024,298,39.5,-6.5,12.18,12231.92,0.000996
2024,299,39.5,-5.5,0.95,12254.0,7.7e-05
